FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name,ERC20 most sent token type,ERC20_most_rec_token_type,sent_transaction_ratio,incoming_counterparty_density,outgoing_counterparty_density,average_total_value,average_sent_value,average_received_value,created_contract_ratio,erc20_transaction_ratio,erc20_sent_counterparty_density,erc20_received_counterparty_density,activity_hours,log_outgoing_incoming_value_ratio,log_erc20_incoming_outgoing_ratio
1,100277.04,101.0,201665.03,2,11,0,9,2,0.5,10.0,2.440687,10.845836,16.0,13.422918,0.0,0.0,0.0,13,26.84583634,26.84755834,0.0,0.0017219999999999,5.0,101.237,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.9,20.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0, ,GSENetwork,0.1538461538461538,0.8181818181818182,1.0,4.130261129230769,13.42291817,2.440687121818182,0.0,0.3846153846153846,0.0,0.8,3361.083833333333,0.69311511009024,0.0
1,0.0,149.66,31759.5,1,41,0,34,1,0.00179,20.0,1.246632,51.611059,51.611059,51.611059,0.0,0.0,0.0,42,51.6110592,51.11192020000001,0.0,-0.4991390000000001,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,0.0238095238095238,0.8292682926829268,1.0,2.445785223809524,51.6110592,1.2466322,0.0,0.0476190476190476,0.0,1.0,529.325,0.6980181025616894,0.0
1,0.0,167.06,11747.97,1,8,0,8,1,0.076485,9.151057000000002,1.43779,11.5,11.5,11.5,0.0,0.0,0.0,9,11.5,11.50231637,0.0,0.00231637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.1111111111111111,1.0,1.0,2.55581293,11.5,1.43778954625,0.0,0.0,0.0,0.0,195.7995,0.6930464840327134,0.0
1,69207.69,0.0,138415.38,2,1,0,1,2,1.0,1.0,1.0,0.068858,0.93021,0.499534,0.0,0.0,0.0,3,0.99906831,1.0,0.0,0.00093169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.6666666666666666,1.0,1.0,0.6663561033333333,0.499534155,1.0,0.0,0.0,0.0,0.0,2306.923,0.6926812270204535,0.0
1,0.0,0.0,5634.98,1,1,0,1,1,15.0,15.0,15.0,14.999559,14.999559,14.999559,0.0,0.0,0.0,2,14.999559,15.0,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,1.0,1.0,14.9997795,14.999559,15.0,0.0,0.0,0.0,0.0,93.91633333333333,0.6931324804518992,0.0
1,0.0,172.34,1723.37,0,10,0,9,0,0.5,1.036386,0.59925,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,5.9925016,0.0,5.9925016,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,0.0,0.9,0.0,0.59925016,0.0,0.59925016,0.0,0.2,0.0,1.0,28.72283333333333,0.0,0.0
1,0.0,87.31,820.62,1,2,0,2,1,1.0,1.152414,1.076207,2.151973,2.151973,2.151973,0.0,0.0,0.0,3,2.15197339,2.15241439,0.0,0.000441,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.3333333333333333,1.0,1.0,1.434795926666667,2.15197339,1.076207195,0.0,0.3333333333333333,0.0,1.0,13.677,0.6930447322134988,0.0
1,48933.18,0.0,244665.92,5,1,0,1,4,0.5,0.5,0.5,0.021821,0.25,0.148609,0.0,0.0,0.0,6,0.743047419,0.5,0.0,-0.243047419,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.8333333333333334,1.0,0.8,0.2071745698333333,0.1486094838,0.5,0.0,0.1666666666666666,0.0,1.0,4077.7653333333337,0.9107131411943385,0.0
1,0.0,6298.32,23841.47,1,3,0,3,1,0.0,2.0,0.866667,2.599517,2.599517,2.599517,0.0,0.0,0.0,4,2.599517,2.6,0.0,0.000483,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.25,1.0,1.0,1.29987925,2.599517,0.8666666666666667,0.0,0.25,0.0,1.0,397.35783333333336,0.6930542916305177,0.0
1,17493.38,0.0,34986.75,2,1,0,1,1,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.01,0.0,0.01,4.0,1010.0,1010.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1000.0,505.0,10.0,1000.0,505.0,0.0,0.0,0.0,1.0,1.0,Electronic Energy Coin,Electronic Energy Coin,0.6666666666666666,1.0,0.5,0.0033333333333333,0.0,0.01,0.0,1.3333333333333333,0.25,0.5,583.1125,0.0,0.6931471805599453
1,261.89,1986.57,35975.4,16,16,0,4,2,7.000000000000002e-06,0.124874,0.007965,0.0,0.125964,0.007873,0.0,0.0,0.0,32,0.125964156,0.127442053,0.0,0.001477897,79.0,2.54e-07,2.54e-07,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Tronix,Tronix,0.5,0.25,0.125,0.00791894403125,0.00787275975,0.0079651283125,0.0,2.46875,0.0253164556962025,0.1772151898734177,599.59,0.6873319953355008,0.6931471805599453
1,1319.67,0.0,2639.35,2,1,0,1,2,20.74329,20.74329,20.74329,7.743038,13.0,10.371519,0.0,0.0,0.0,3,20.7430378,20.743289800000003,0.0,0.000252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.6666666666666666,1.0,1.0,13.828775866666668,10.3715189,20.743289800000003,0.0,0.0,0.0,0.0,43.98916666666666,0.693141106288029,0.0
1,0.0,0.0,1615.33,1,1,0,1,1,0.64,0.64,0.64,0.6396850000000001,0.6396850000000001,0.6396850000000001,0.0,0.0,0.0,2,0.6396850000000001,0.64,0.0,0.000315,2.0,113.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,100.0,56.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,blockwell.ai KYC Casper Token,0.5,1.0,1.0,0.6398425000000001,0.6396850000000001,0.64,0.0,1.0,0.0,1.0,26.922166666666666,0.6929010565239094,0.0
1,0.0,97.65,45211.65,1,25,0,21,1,0.05,5.481914,1.032991,25.823918,25.823918,25.823918,0.0,0.0,0.0,26,25.82391763,25.82477863,0.0,0.0008609999999999,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,0.0384615384615384,0.84,1.0,1.986488317692308,25.82391763,1.0329911452,0.0,0.0769230769230769,0.0,1.0,753.5275,0.6931305103845903,0.0
1,48672.1,126.38,99619.12,2,18,0,17,1,0.2,2.99,0.836866,1.0,14.061866,7.530933,0.0,0.0,0.0,20,15.06186554,15.06358754,0.0,0.0017219999999999,4.0,1.337,100.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.337,0.445667,100.0,100.0,100.0,0.0,0.0,0.0,1.0,3.0,blockwell.ai KYC Casper Token,GSENetwork,0.1,0.9444444444444444,0.5,1.506272654,7.53093277,0.8368659744444444,0.0,0.2,0.25,0.75,1660.3186666666666,0.6930900212275457,4.3280232981742
1,0.0,15819.27,174011.92,0,11,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,2900.1986666666667,0.0,0.0
1,20138.34,6594.19,106218.6,2,10,0,9,2,0.043061,7.0,1.077565,3.774602,6.99895,5.386776,0.0,0.0,0.0,12,10.77355215,10.77565215,0.0,0.0021,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,0.1666666666666666,0.9,1.0,1.795767025,5.386776075,1.077565215,0.0,0.1666666666666666,0.0,1.0,1770.3100000000002,0.6930497339139601,0.0
1,0.0,0.0,1742.25,1,1,0,1,1,0.51,0.51,0.51,0.509139,0.509139,0.509139,0.0,0.0,0.0,2,0.509139,0.51,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,1.0,1.0,0.5095695,0.509139,0.51,0.0,0.0,0.0,0.0,29.0375,0.6923027064449708,0.0
1,0.0,22.45,8876.2,1,20,0,19,1,0.0,1.0,0.76775,15.354139000000002,15.354139000000002,15.354139000000002,0.0,0.0,0.0,21,15.354139000000002,15.355,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0476190476190476,0.95,1.0,1.4623399523809524,15.354139000000002,0.76775,0.0,0.0,0.0,0.0,147.93666666666667,0.693119143696711,0.0
1,0.0,102.87,13902.47,1,27,0,25,1,0.05,20.0,2.218388,60.395615,60.395615,60.395615,0.0,0.0,0.0,28,60.39561499,59.89647599,0.0,-0.4991390000000001,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.0357142857142857,0.925925925925926,1.0,4.296146106428571,60.39561499,2.2183879996296296,0.0,0.0357142857142857,0.0,1.0,231.70783333333333,0.6973052048415692,0.0
1,0.0,126.52,506.07,0,4,0,4,0,0.532455,8.391444,3.330238,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,13.32095032,0.0,13.32095032,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,0.0,1.0,0.0,3.33023758,0.0,3.33023758,0.0,1.0,0.0,1.0,8.4345,0.0,0.0
1,0.0,508.74,1684.62,1,3,0,3,1,0.1,0.5,0.29,0.8687290000000001,0.8687290000000001,0.8687290000000001,0.0,0.0,0.0,4,0.8687290000000001,0.87,0.0,0.001271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.25,1.0,1.0,0.43468225,0.8687290000000001,0.29,0.0,0.0,0.0,0.0,28.077,0.6924164538741039,0.0
1,0.0,726.18,386616.2,1,18,0,16,1,0.06109,4.99348,0.980107,17.641059,17.641059,17.641059,0.0,0.0,0.0,19,17.64105916,17.64192016,0.0,0.0008609999999999,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,0.0526315789473684,0.8888888888888888,1.0,1.856998911578948,17.64105916,0.9801066755555556,0.0,0.2105263157894736,0.0,1.0,6443.6033333333335,0.6931227781565371,0.0
1,4645.36,2235.01,34226.52,4,7,0,5,4,0.0,9.998,2.088721,0.039128,6.841475999999999,3.925151,0.0,0.0,0.0,11,15.70060402,14.62104593,0.0,-1.079558088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.3636363636363636,0.7142857142857143,1.0,2.7565136318181818,3.925151005,2.088720847142857,0.0,0.0,0.0,0.0,570.4419999999999,0.7293999843671956,0.0
1,0.0,100.37,10378.07,1,7,0,7,1,0.05,0.534,0.44846,3.137142,3.137142,3.137142,0.0,0.0,0.0,8,3.13714185,3.13922085,0.0,0.002079,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.125,1.0,1.0,0.7845453375,3.13714185,0.4484601214285714,0.0,0.125,0.0,1.0,172.96783333333332,0.6928159926014928,0.0
1,0.0,419.26,2096.28,0,5,0,4,0,0.49874,5.0,1.597748,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,7.988739999999999,0.0,7.988739999999999,3.0,112.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,37.456667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,Blockwell say NOTSAFU,0.0,0.8,0.0,1.5977479999999995,0.0,1.5977479999999995,0.0,0.6,0.0,1.0,34.938,0.0,0.0
1,0.0,42.21,29974.48,1,4,0,3,1,0.02,3.0,1.0275,4.109139,4.109139,4.109139,0.0,0.0,0.0,5,4.109139,4.11,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.2,0.75,1.0,1.6438278,4.109139,1.0275,0.0,0.2,0.0,1.0,499.5746666666666,0.6930424305483069,0.0
1,0.0,181.63,2906.13,0,16,0,13,0,0.0,1.999895,0.410233,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,6.56373169,0.0,6.56373169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0,0.8125,0.0,0.410233230625,0.0,0.410233230625,0.0,0.0,0.0,0.0,48.435500000000005,0.0,0.0
1,12745.43,543.58,53156.05,4,4,0,4,4,0.507046,1.0,0.8745860000000001,0.496624,1.0,0.873725,0.0,0.0,0.0,8,3.49490168,3.49834568,0.0,0.003444,3.0,113.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,37.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,blockwell.ai KYC Casper Token,0.5,1.0,1.0,0.87415592,0.87372542,0.87458642,0.0,0.375,0.0,1.0,885.9341666666667,0.6926548267135845,0.0
1,204.28,560.88,8312.82,5,13,0,12,3,0.006176,5.0,0.796373,0.0,10.30192,2.069384,0.0,0.0,0.0,18,10.34692,10.35284611,0.0,0.005926105,2.0,133.65,133.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.65,133.65,133.65,133.0,133.0,133.0,0.0,0.0,0.0,1.0,1.0,OmiseGO,OmiseGO,0.2777777777777778,0.9230769230769232,0.6,1.149987006111111,2.0693840000000003,0.7963727776923076,0.0,0.1111111111111111,0.5,0.5,138.547,0.6928609327907148,0.6907124944616831
1,0.0,0.0,4.57,1,1,0,1,1,5e-05,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,5e-05,0.0,5e-05,7.0,1.33700002,2.05e-08,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.222833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Tronix,Tronix,0.5,1.0,1.0,2.5e-05,0.0,5e-05,0.0,3.5,0.1428571428571428,0.8571428571428571,0.0761666666666666,0.0,1.5332834357652776e-08
1,0.0,7598.36,28190.53,1,2,0,2,1,0.05,0.3,0.175,0.349517,0.349517,0.349517,0.0,0.0,0.0,3,0.349517,0.35,0.0,0.000483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.3333333333333333,1.0,1.0,0.2331723333333333,0.349517,0.175,0.0,0.0,0.0,0.0,469.8421666666666,0.6924569424003857,0.0
1,0.0,124.59,291904.9,1,46,0,36,1,0.005,10.0,1.602074,74.204564,74.204564,74.204564,0.0,0.0,0.0,47,74.20456437,73.69542537,0.0,-0.509139,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,0.0212765957446808,0.782608695652174,1.0,3.1468082923404253,74.20456437,1.6020744645652172,0.0,0.0851063829787234,0.0,1.0,4865.081666666667,0.6965955740401111,0.0
1,25349.87,9440.04,243000.12,4,15,0,14,3,0.0,0.01,0.003867,0.0,0.057523,0.014381,0.0,0.0,0.0,19,0.057522724,0.05801,0.0,0.000487276,5.0,100000.0,100000.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100000.0,25000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,4.0,Piggies,ArtisTurba,0.2105263157894736,0.9333333333333332,0.75,0.0060806696842105,0.014380681,0.0038673333333333,0.0,0.2631578947368421,0.2,0.8,4050.002,0.6889384050303435,0.6931471805599453
1,10428.11,6539.4,473852.33,26,31,0,10,15,2e-06,0.150019,0.039603,0.0,0.148591,0.02192,0.0,0.0,0.0,57,0.569926182,1.22768054,0.0,0.6577543579999999,14.0,698.375185,93.037375,0.0,4.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,365.0,69.837519,0.0,67.84,23.259344,0.0,0.0,0.0,3.0,9.0,CarTaxi,Authoreon,0.4561403508771929,0.3225806451612903,0.5769230769230769,0.0315369600350877,0.0219202377692307,0.0396025980645161,0.0,0.2456140350877192,0.2857142857142857,0.5714285714285714,7897.538833333334,0.38132953201118736,0.12506292675449435
1,0.0,0.0,3058.07,1,1,0,1,1,0.6,0.6,0.6,0.5995,0.5995,0.5995,0.0,0.0,0.0,2,0.5995,0.6,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,1.0,1.0,0.59975,0.5995,0.6,0.0,0.0,0.0,0.0,50.96783333333334,0.692730427063603,0.0
1,0.0,999.1,210652.22,1,16,0,15,1,0.01,5.417582,1.278447,20.994293,20.994293,20.994293,0.0,0.0,0.0,17,20.99429337,20.45515437,0.0,-0.539139,4.0,1.337,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.337,0.33425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,0.0588235294117647,0.9375,1.0,2.438202808235294,20.99429337,1.278447148125,0.0,0.2352941176470588,0.0,0.75,3510.8703333333333,0.7062396598072733,0.0
1,0.0,0.0,0.0,0,1,0,1,0,0.016549,0.016549,0.016549,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.016549422,0.0,0.016549422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0,1.0,0.0,0.016549422,0.0,0.016549422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,32975.87,197855.22,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,3297.587,0.0,0.0
1,0.0,103.55,4433.95,1,6,0,5,1,0.4381060000000001,1.989,0.875526,5.25,5.25,5.25,0.0,0.0,0.0,7,5.25,5.25315732,0.0,0.00315732,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.1428571428571428,0.8333333333333334,1.0,1.5004510457142857,5.25,0.8755262199999999,0.0,0.1428571428571428,0.0,1.0,73.89916666666666,0.6928466189818362,0.0
1,74120.64,253.61,446752.73,6,8,0,8,5,0.0,5.5,1.561177,0.14,7.01,2.0811330000000003,0.0,0.0,0.0,14,12.4868,12.48942,0.0,0.00262,5.0,100.337,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.0,20.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0, ,ERC20,0.4285714285714285,1.0,0.8333333333333334,1.7840157142857145,2.0811333333333333,1.5611775,0.0,0.3571428571428571,0.0,0.8,7445.878833333333,0.6930422862808713,0.0
1,0.0,0.0,36132.68,1,1,0,1,1,1.0,1.0,1.0,0.999093,0.999093,0.999093,0.0,0.0,0.0,2,0.9990928,1.0,0.0,0.0009072,1.0,7.77e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,INS Promo,0.5,1.0,1.0,0.9995464,0.9990928,1.0,0.0,0.5,0.0,1.0,602.2113333333333,0.6926934776523448,0.0
1,0.0,29311.25,175867.52,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.0,0.5,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,2931.125333333333,0.0,0.0
1,0.0,3506.48,28051.82,0,8,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2.0,6.3e-16,0.0,6.3e-16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,ICE ROCK MINING,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5,467.5303333333333,0.0,0.0
1,2754.12,517.46,9814.75,3,3,0,3,3,0.124492,1.020475,0.714989,0.086587,1.057282,0.7146859999999999,0.0,0.0,0.0,6,2.14405764,2.14496688,0.0,0.00090924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,1.0,1.0,0.71483742,0.7146858800000001,0.71498896,0.0,0.0,0.0,0.0,163.57916666666668,0.6929352107674066,0.0
1,205478.96,0.0,410957.92,2,1,0,1,2,0.538451,0.538451,0.538451,0.008139,0.528451,0.268295,0.0,0.0,0.0,3,0.53659,0.538451,0.0,0.001861,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.6666666666666666,1.0,1.0,0.358347,0.268295,0.538451,0.0,0.3333333333333333,0.0,1.0,6849.298666666667,0.6914175804135341,0.0
1,0.0,7.92,32.32,1,2,0,2,1,0.050803,0.50517,0.277986,0.5539569999999999,0.5539569999999999,0.5539569999999999,0.0,0.0,0.0,3,0.55395688,0.55597288,0.0,0.002016,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.3333333333333333,1.0,1.0,0.3699765866666666,0.55395688,0.27798644,0.0,0.3333333333333333,0.0,1.0,0.5386666666666666,0.6913324969423529,0.0
1,0.0,1238.17,167126.28,1,9,0,9,1,0.1,0.613996,0.412666,4.413135,4.413135,4.413135,0.0,0.0,0.0,10,4.41313544,3.71399644,0.0,-0.6991390000000001,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.1,1.0,1.0,0.812713188,4.41313544,0.4126662711111111,0.0,0.1,0.0,1.0,2785.438,0.7830995746348032,0.0
1,0.0,487.41,6588.6,1,11,0,11,1,0.001003,2.199727,0.985615,10.840906,10.840906,10.840906,0.0,0.0,0.0,12,10.84090559,10.84176659,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,0.0833333333333333,1.0,1.0,1.8068893483333333,10.84090559,0.9856151445454546,0.0,0.0833333333333333,0.0,1.0,109.81,0.6931074722205615,0.0
